MH.HEAT_NUMBER,BOFV.START_TAP_TIME,BOFV.LADLE_NUMBER,DH.LADLE AS DEGASSER_LADLE,CH.LADLE_NUMBER AS CASOB_LADLE,MH.DEGAS_DATE_TIME AS MASTER_HEAT_DEGAS_TIME,MH.CASOB_DATE_TIME AS MASTER_HEAT_CASOB_TIME,DEGASSER_DURATION,CASOB_DURATION

601079	2020-03-02 06:10:09.00	28	27	28		2020-03-02 09:43:17.00	19	159
501024	2020-03-02 19:48:43.00	28	28		2020-03-02 20:14:09.00		27	
501028	2020-03-02 22:53:14.00	28		28		2020-03-03 00:19:15.00		59
501082	2020-03-05 12:10:13.00	28	28		2020-03-05 12:49:33.00		27	
601179	2020-03-10 16:50:31.00	28	29	28		2020-03-10 18:05:49.00	22	46
501161	2020-03-10 19:24:05.00	28	21	28		2020-03-10 20:14:41.00	19	34
601183	2020-03-10 22:02:38.00	28	28		2020-03-10 22:55:44.00		31	
601186	2020-03-11 00:59:13.00	28	28		2020-03-11 01:37:41.00		24	
601188	2020-03-11 03:39:59.00	28	28		2020-03-11 04:04:03.00			
601190	2020-03-11 06:41:37.00	28	28		2020-03-11 07:04:15.00		24	
501171	2020-03-11 09:08:39.00	28	28		2020-03-11 09:43:31.00		28	
601192	2020-03-11 11:48:47.00	28	28		2020-03-11 12:32:07.00		25	
601196	2020-03-11 14:49:07.00	28	28		2020-03-11 15:14:50.00		26	
601198	2020-03-11 17:42:06.00	28	28		2020-03-11 18:11:29.00		23	
601199	2020-03-11 20:15:17.00	28	28		2020-03-11 20:50:42.00		24	
501182	2020-03-11 22:47:02.00	28	28		2020-03-11 23:19:10.00		26	
501184	2020-03-12 01:14:01.00	28	28		2020-03-12 01:36:35.00		27	
601205	2020-03-12 03:40:47.00	28	28		2020-03-12 04:12:18.00		28	
501188	2020-03-12 06:25:42.00	28	28		2020-03-12 07:02:54.00		27	
601209	2020-03-12 09:07:22.00	28	28		2020-03-12 09:43:56.00		27	
601211	2020-03-12 12:01:46.00	28	28		2020-03-12 12:48:38.00		24	
601213	2020-03-12 15:07:01.00	28	28		2020-03-12 15:35:28.00		27	
501195	2020-03-12 17:34:47.00	28	28		2020-03-12 18:04:41.00		23	
601219	2020-03-12 20:18:14.00	28	28		2020-03-12 20:34:20.00		22	
601220	2020-03-12 22:40:18.00	28	28		2020-03-12 23:06:38.00		22	


